Request id,Pickup point,Driver id,Driver Assigned,Status,Request timestamp,Hours,Drop timestamp,Duration,Day of Week,Cateory
841,Airport,null,Assigned,No Cars Available,2016-07-11 17:39:00,17:39,null,null,Monday,null
836,Airport,null,Assigned,No Cars Available,2016-07-11 17:40:00,17:40,null,null,Monday,null
842,Airport,null,Assigned,No Cars Available,2016-07-11 17:40:00,17:40,null,null,Monday,null
837,City,null,Assigned,No Cars Available,2016-07-11 17:41:00,17:41,null,null,Monday,null
835,Airport,null,Assigned,No Cars Available,2016-07-11 17:42:00,17:42,null,null,Monday,null
839,Airport,null,Assigned,No Cars Available,2016-07-11 17:44:00,17:44,null,null,Monday,null
849,Airport,null,Assigned,No Cars Available,2016-07-11 17:45:00,17:45,null,null,Monday,null
854,Airport,null,Assigned,No Cars Available,2016-07-11 17:48:00,17:48,null,null,Monday,null
851,Airport,null,Assigned,No Cars Available,2016-07-11 17:48:00,17:48,null,null,Monday,null
850,Airport,null,Assigned,No Cars Available,2016-07-11 17:50:00,17:50,null,null,Monday,null
862,Airport,null,Assigned,No Cars Available,2016-07-11 17:51:00,17:51,null,null,Monday,null
861,Airport,null,Assigned,No Cars Available,2016-07-11 17:53:00,17:53,null,null,Monday,null
858,Airport,null,Assigned,No Cars Available,2016-07-11 17:56:00,17:56,null,null,Monday,null
875,Airport,null,Assigned,No Cars Available,2016-07-11 17:57:00,17:57,null,null,Monday,null
873,Airport,null,Assigned,No Cars Available,2016-07-11 17:57:00,17:57,null,null,Monday,null
869,Airport,null,Assigned,No Cars Available,2016-07-11 17:58:00,17:58,null,null,Monday,null
868,Airport,null,Assigned,No Cars Available,2016-07-11 17:58:00,17:58,null,null,Monday,null
864,Airport,null,Assigned,No Cars Available,2016-07-11 17:59:00,17:59,null,null,Monday,null
866,Airport,null,Assigned,No Cars Available,2016-07-11 18:00:00,18:00,null,null,Monday,null
880,Airport,null,Assigned,No Cars Available,2016-07-11 18:01:00,18:01,null,null,Monday,null
877,Airport,null,Assigned,No Cars Available,2016-07-11 18:02:00,18:02,null,null,Monday,null
879,Airport,null,Assigned,No Cars Available,2016-07-11 18:02:00,18:02,null,null,Monday,null
874,Airport,null,Assigned,No Cars Available,2016-07-11 18:04:00,18:04,null,null,Monday,null
881,Airport,null,Assigned,No Cars Available,2016-07-11 18:05:00,18:05,null,null,Monday,null
886,Airport,null,Assigned,No Cars Available,2016-07-11 18:05:00,18:05,null,null,Monday,null
894,Airport,null,Assigned,No Cars Available,2016-07-11 18:07:00,18:07,null,null,Monday,null
890,Airport,null,Assigned,No Cars Available,2016-07-11 18:07:00,18:07,null,null,Monday,null
883,Airport,null,Assigned,No Cars Available,2016-07-11 18:07:00,18:07,null,null,Monday,null
888,Airport,null,Assigned,No Cars Available,2016-07-11 18:09:00,18:09,null,null,Monday,null
885,Airport,null,Assigned,No Cars Available,2016-07-11 18:09:00,18:09,null,null,Monday,null
895,Airport,null,Assigned,No Cars Available,2016-07-11 18:10:00,18:10,null,null,Monday,null
882,Airport,null,Assigned,No Cars Available,2016-07-11 18:10:00,18:10,null,null,Monday,null
889,Airport,null,Assigned,No Cars Available,2016-07-11 18:11:00,18:11,null,null,Monday,null
893,Airport,null,Assigned,No Cars Available,2016-07-11 18:11:00,18:11,null,null,Monday,null
896,City,null,Assigned,No Cars Available,2016-07-11 18:11:00,18:11,null,null,Monday,null
892,Airport,null,Assigned,No Cars Available,2016-07-11 18:12:00,18:12,null,null,Monday,null
906,Airport,null,Assigned,No Cars Available,2016-07-11 18:12:00,18:12,null,null,Monday,null
897,Airport,null,Assigned,No Cars Available,2016-07-11 18:13:00,18:13,null,null,Monday,null
902,Airport,null,Assigned,No Cars Available,2016-07-11 18:13:00,18:13,null,null,Monday,null
901,Airport,null,Assigned,No Cars Available,2016-07-11 18:14:00,18:14,null,null,Monday,null
922,Airport,null,Assigned,No Cars Available,2016-07-11 18:16:00,18:16,null,null,Monday,null
905,Airport,null,Assigned,No Cars Available,2016-07-11 18:17:00,18:17,null,null,Monday,null
908,Airport,null,Assigned,No Cars Available,2016-07-11 18:17:00,18:17,null,null,Monday,null
915,Airport,null,Assigned,No Cars Available,2016-07-11 18:18:00,18:18,null,null,Monday,null
920,Airport,null,Assigned,No Cars Available,2016-07-11 18:19:00,18:19,null,null,Monday,null
911,Airport,null,Assigned,No Cars Available,2016-07-11 18:21:00,18:21,null,null,Monday,null
916,Airport,null,Assigned,No Cars Available,2016-07-11 18:21:00,18:21,null,null,Monday,null
907,Airport,null,Assigned,No Cars Available,2016-07-11 18:21:00,18:21,null,null,Monday,null
925,Airport,null,Assigned,No Cars Available,2016-07-11 18:22:00,18:22,null,null,Monday,null
935,Airport,null,Assigned,No Cars Available,2016-07-11 18:22:00,18:22,null,null,Monday,null
912,Airport,null,Assigned,No Cars Available,2016-07-11 18:23:00,18:23,null,null,Monday,null
921,Airport,null,Assigned,No Cars Available,2016-07-11 18:24:00,18:24,null,null,Monday,null
931,Airport,null,Assigned,No Cars Available,2016-07-11 18:27:00,18:27,null,null,Monday,null
917,Airport,null,Assigned,No Cars Available,2016-07-11 18:28:00,18:28,null,null,Monday,null
937,Airport,null,Assigned,No Cars Available,2016-07-11 18:29:00,18:29,null,null,Monday,null
934,Airport,null,Assigned,No Cars Available,2016-07-11 18:29:00,18:29,null,null,Monday,null
933,Airport,null,Assigned,No Cars Available,2016-07-11 18:29:00,18:29,null,null,Monday,null
924,Airport,null,Assigned,No Cars Available,2016-07-11 18:30:00,18:30,null,null,Monday,null
942,Airport,null,Assigned,No Cars Available,2016-07-11 18:30:00,18:30,null,null,Monday,null
938,Airport,null,Assigned,No Cars Available,2016-07-11 18:31:00,18:31,null,null,Monday,null
940,Airport,null,Assigned,No Cars Available,2016-07-11 18:32:00,18:32,null,null,Monday,null
953,Airport,null,Assigned,No Cars Available,2016-07-11 18:35:00,18:35,null,null,Monday,null
941,Airport,null,Assigned,No Cars Available,2016-07-11 18:35:00,18:35,null,null,Monday,null
946,Airport,null,Assigned,No Cars Available,2016-07-11 18:36:00,18:36,null,null,Monday,null
950,Airport,null,Assigned,No Cars Available,2016-07-11 18:36:00,18:36,null,null,Monday,null
948,Airport,null,Assigned,No Cars Available,2016-07-11 18:37:00,18:37,null,null,Monday,null
945,Airport,null,Assigned,No Cars Available,2016-07-11 18:38:00,18:38,null,null,Monday,null
955,Airport,null,Assigned,No Cars Available,2016-07-11 18:40:00,18:40,null,null,Monday,null
956,Airport,null,Assigned,No Cars Available,2016-07-11 18:40:00,18:40,null,null,Monday,null
949,Airport,null,Assigned,No Cars Available,2016-07-11 18:41:00,18:41,null,null,Monday,null
958,Airport,null,Assigned,No Cars Available,2016-07-11 18:42:00,18:42,null,null,Monday,null
957,Airport,null,Assigned,No Cars Available,2016-07-11 18:42:00,18:42,null,null,Monday,null
959,Airport,null,Assigned,No Cars Available,2016-07-11 18:43:00,18:43,null,null,Monday,null
961,Airport,null,Assigned,No Cars Available,2016-07-11 18:46:00,18:46,null,null,Monday,null
964,Airport,null,Assigned,No Cars Available,2016-07-11 18:46:00,18:46,null,null,Monday,null
966,Airport,null,Assigned,No Cars Available,2016-07-11 18:48:00,18:48,null,null,Monday,null
970,Airport,null,Assigned,No Cars Available,2016-07-11 18:49:00,18:49,null,null,Monday,null
968,Airport,null,Assigned,No Cars Available,2016-07-11 18:49:00,18:49,null,null,Monday,null
971,Airport,null,Assigned,No Cars Available,2016-07-11 18:49:00,18:49,null,null,Monday,null
965,Airport,null,Assigned,No Cars Available,2016-07-11 18:50:00,18:50,null,null,Monday,null
962,Airport,null,Assigned,No Cars Available,2016-07-11 18:51:00,18:51,null,null,Monday,null
973,Airport,null,Assigned,No Cars Available,2016-07-11 18:54:00,18:54,null,null,Monday,null
969,Airport,null,Assigned,No Cars Available,2016-07-11 18:55:00,18:55,null,null,Monday,null
989,Airport,null,Assigned,No Cars Available,2016-07-11 18:57:00,18:57,null,null,Monday,null
974,Airport,null,Assigned,No Cars Available,2016-07-11 18:58:00,18:58,null,null,Monday,null
983,Airport,null,Assigned,No Cars Available,2016-07-11 18:58:00,18:58,null,null,Monday,null
985,City,null,Assigned,No Cars Available,2016-07-11 18:58:00,18:58,null,null,Monday,null
987,Airport,null,Assigned,No Cars Available,2016-07-11 18:59:00,18:59,null,null,Monday,null
979,Airport,null,Assigned,No Cars Available,2016-07-11 19:00:00,19:00,null,null,Monday,null
982,Airport,null,Assigned,No Cars Available,2016-07-11 19:01:00,19:01,null,null,Monday,null
977,Airport,null,Assigned,No Cars Available,2016-07-11 19:01:00,19:01,null,null,Monday,null
986,Airport,null,Assigned,No Cars Available,2016-07-11 19:01:00,19:01,null,null,Monday,null
991,Airport,null,Assigned,No Cars Available,2016-07-11 19:02:00,19:02,null,null,Monday,null
978,Airport,null,Assigned,No Cars Available,2016-07-11 19:02:00,19:02,null,null,Monday,null
984,Airport,null,Assigned,No Cars Available,2016-07-11 19:02:00,19:02,null,null,Monday,null
994,Airport,null,Assigned,No Cars Available,2016-07-11 19:02:00,19:02,null,null,Monday,null
988,Airport,null,Assigned,No Cars Available,2016-07-11 19:02:00,19:02,null,null,Monday,null
1000,Airport,null,Assigned,No Cars Available,2016-07-11 19:02:00,19:02,null,null,Monday,null
990,Airport,null,Assigned,No Cars Available,2016-07-11 19:03:00,19:03,null,null,Monday,null
1001,Airport,null,Assigned,No Cars Available,2016-07-11 19:05:00,19:05,null,null,Monday,null
997,Airport,null,Assigned,No Cars Available,2016-07-11 19:05:00,19:05,null,null,Monday,null
996,Airport,null,Assigned,No Cars Available,2016-07-11 19:10:00,19:10,null,null,Monday,null
1009,Airport,null,Assigned,No Cars Available,2016-07-11 19:11:00,19:11,null,null,Monday,null
1004,Airport,null,Assigned,No Cars Available,2016-07-11 19:11:00,19:11,null,null,Monday,null
1003,Airport,null,Assigned,No Cars Available,2016-07-11 19:12:00,19:12,null,null,Monday,null
1016,Airport,null,Assigned,No Cars Available,2016-07-11 19:15:00,19:15,null,null,Monday,null
1013,Airport,null,Assigned,No Cars Available,2016-07-11 19:15:00,19:15,null,null,Monday,null
1029,Airport,null,Assigned,No Cars Available,2016-07-11 19:16:00,19:16,null,null,Monday,null
1017,Airport,null,Assigned,No Cars Available,2016-07-11 19:17:00,19:17,null,null,Monday,null
1028,Airport,null,Assigned,No Cars Available,2016-07-11 19:17:00,19:17,null,null,Monday,null
1018,Airport,null,Assigned,No Cars Available,2016-07-11 19:17:00,19:17,null,null,Monday,null
1023,Airport,null,Assigned,No Cars Available,2016-07-11 19:18:00,19:18,null,null,Monday,null
1025,Airport,null,Assigned,No Cars Available,2016-07-11 19:19:00,19:19,null,null,Monday,null
1026,Airport,null,Assigned,No Cars Available,2016-07-11 19:19:00,19:19,null,null,Monday,null
1021,Airport,null,Assigned,No Cars Available,2016-07-11 19:20:00,19:20,null,null,Monday,null
1019,Airport,null,Assigned,No Cars Available,2016-07-11 19:22:00,19:22,null,null,Monday,null
1022,Airport,null,Assigned,No Cars Available,2016-07-11 19:22:00,19:22,null,null,Monday,null
1031,Airport,null,Assigned,No Cars Available,2016-07-11 19:24:00,19:24,null,null,Monday,null
1032,Airport,null,Assigned,No Cars Available,2016-07-11 19:24:00,19:24,null,null,Monday,null
1035,Airport,null,Assigned,No Cars Available,2016-07-11 19:29:00,19:29,null,null,Monday,null
1033,Airport,null,Assigned,No Cars Available,2016-07-11 19:30:00,19:30,null,null,Monday,null
1037,Airport,null,Assigned,No Cars Available,2016-07-11 19:31:00,19:31,null,null,Monday,null
1042,Airport,null,Assigned,No Cars Available,2016-07-11 19:33:00,19:33,null,null,Monday,null
1036,Airport,null,Assigned,No Cars Available,2016-07-11 19:33:00,19:33,null,null,Monday,null
1041,Airport,null,Assigned,No Cars Available,2016-07-11 19:34:00,19:34,null,null,Monday,null
1043,Airport,null,Assigned,No Cars Available,2016-07-11 19:34:00,19:34,null,null,Monday,null
1038,Airport,null,Assigned,No Cars Available,2016-07-11 19:35:00,19:35,null,null,Monday,null
1047,Airport,null,Assigned,No Cars Available,2016-07-11 19:39:00,19:39,null,null,Monday,null
1045,City,null,Assigned,No Cars Available,2016-07-11 19:40:00,19:40,null,null,Monday,null
1049,Airport,null,Assigned,No Cars Available,2016-07-11 19:40:00,19:40,null,null,Monday,null
1048,Airport,null,Assigned,No Cars Available,2016-07-11 19:41:00,19:41,null,null,Monday,null
1054,Airport,null,Assigned,No Cars Available,2016-07-11 19:42:00,19:42,null,null,Monday,null
1061,Airport,null,Assigned,No Cars Available,2016-07-11 19:44:00,19:44,null,null,Monday,null
1053,Airport,null,Assigned,No Cars Available,2016-07-11 19:45:00,19:45,null,null,Monday,null
1055,City,null,Assigned,No Cars Available,2016-07-11 19:46:00,19:46,null,null,Monday,null
1058,Airport,null,Assigned,No Cars Available,2016-07-11 19:47:00,19:47,null,null,Monday,null
1063,Airport,null,Assigned,No Cars Available,2016-07-11 19:51:00,19:51,null,null,Monday,null
1062,Airport,null,Assigned,No Cars Available,2016-07-11 19:53:00,19:53,null,null,Monday,null
1067,Airport,null,Assigned,No Cars Available,2016-07-11 19:53:00,19:53,null,null,Monday,null
1072,Airport,null,Assigned,No Cars Available,2016-07-11 19:54:00,19:54,null,null,Monday,null
1069,Airport,null,Assigned,No Cars Available,2016-07-11 19:57:00,19:57,null,null,Monday,null
1073,Airport,null,Assigned,No Cars Available,2016-07-11 19:58:00,19:58,null,null,Monday,null
1074,Airport,null,Assigned,No Cars Available,2016-07-11 20:00:00,20:00,null,null,Monday,null
1079,Airport,null,Assigned,No Cars Available,2016-07-11 20:01:00,20:01,null,null,Monday,null
1075,City,null,Assigned,No Cars Available,2016-07-11 20:01:00,20:01,null,null,Monday,null
1078,Airport,null,Assigned,No Cars Available,2016-07-11 20:01:00,20:01,null,null,Monday,null
1076,Airport,null,Assigned,No Cars Available,2016-07-11 20:02:00,20:02,null,null,Monday,null
1090,Airport,null,Assigned,No Cars Available,2016-07-11 20:03:00,20:03,null,null,Monday,null
1083,Airport,null,Assigned,No Cars Available,2016-07-11 20:04:00,20:04,null,null,Monday,null
1089,Airport,null,Assigned,No Cars Available,2016-07-11 20:05:00,20:05,null,null,Monday,null
1091,Airport,null,Assigned,No Cars Available,2016-07-11 20:05:00,20:05,null,null,Monday,null
1088,Airport,null,Assigned,No Cars Available,2016-07-11 20:06:00,20:06,null,null,Monday,null
1093,Airport,null,Assigned,No Cars Available,2016-07-11 20:06:00,20:06,null,null,Monday,null
1082,Airport,null,Assigned,No Cars Available,2016-07-11 20:06:00,20:06,null,null,Monday,null
1081,Airport,null,Assigned,No Cars Available,2016-07-11 20:07:00,20:07,null,null,Monday,null
1102,Airport,null,Assigned,No Cars Available,2016-07-11 20:08:00,20:08,null,null,Monday,null
1087,Airport,null,Assigned,No Cars Available,2016-07-11 20:09:00,20:09,null,null,Monday,null
1106,Airport,null,Assigned,No Cars Available,2016-07-11 20:11:00,20:11,null,null,Monday,null
1096,Airport,null,Assigned,No Cars Available,2016-07-11 20:11:00,20:11,null,null,Monday,null
1095,Airport,null,Assigned,No Cars Available,2016-07-11 20:12:00,20:12,null,null,Monday,null
1103,Airport,null,Assigned,No Cars Available,2016-07-11 20:12:00,20:12,null,null,Monday,null
1092,Airport,null,Assigned,No Cars Available,2016-07-11 20:14:00,20:14,null,null,Monday,null
1099,Airport,null,Assigned,No Cars Available,2016-07-11 20:15:00,20:15,null,null,Monday,null
1105,Airport,null,Assigned,No Cars Available,2016-07-11 20:18:00,20:18,null,null,Monday,null
1111,Airport,null,Assigned,No Cars Available,2016-07-11 20:22:00,20:22,null,null,Monday,null
1121,Airport,null,Assigned,No Cars Available,2016-07-11 20:23:00,20:23,null,null,Monday,null
1124,Airport,null,Assigned,No Cars Available,2016-07-11 20:23:00,20:23,null,null,Monday,null
1118,Airport,null,Assigned,No Cars Available,2016-07-11 20:23:00,20:23,null,null,Monday,null
1132,City,null,Assigned,No Cars Available,2016-07-11 20:26:00,20:26,null,null,Monday,null
1126,Airport,null,Assigned,No Cars Available,2016-07-11 20:28:00,20:28,null,null,Monday,null
1120,Airport,null,Assigned,No Cars Available,2016-07-11 20:29:00,20:29,null,null,Monday,null
1122,Airport,null,Assigned,No Cars Available,2016-07-11 20:29:00,20:29,null,null,Monday,null
1125,City,null,Assigned,No Cars Available,2016-07-11 20:29:00,20:29,null,null,Monday,null
1127,Airport,null,Assigned,No Cars Available,2016-07-11 20:30:00,20:30,null,null,Monday,null
1128,Airport,null,Assigned,No Cars Available,2016-07-11 20:30:00,20:30,null,null,Monday,null
1140,Airport,null,Assigned,No Cars Available,2016-07-11 20:31:00,20:31,null,null,Monday,null
1139,Airport,null,Assigned,No Cars Available,2016-07-11 20:33:00,20:33,null,null,Monday,null
1131,Airport,null,Assigned,No Cars Available,2016-07-11 20:35:00,20:35,null,null,Monday,null
1143,Airport,null,Assigned,No Cars Available,2016-07-11 20:37:00,20:37,null,null,Monday,null
1141,Airport,null,Assigned,No Cars Available,2016-07-11 20:38:00,20:38,null,null,Monday,null
1145,Airport,null,Assigned,No Cars Available,2016-07-11 20:40:00,20:40,null,null,Monday,null
1153,Airport,null,Assigned,No Cars Available,2016-07-11 20:40:00,20:40,null,null,Monday,null
1146,Airport,null,Assigned,No Cars Available,2016-07-11 20:40:00,20:40,null,null,Monday,null
1144,Airport,null,Assigned,No Cars Available,2016-07-11 20:41:00,20:41,null,null,Monday,null
1149,Airport,null,Assigned,No Cars Available,2016-07-11 20:43:00,20:43,null,null,Monday,null
1158,Airport,null,Assigned,No Cars Available,2016-07-11 20:44:00,20:44,null,null,Monday,null
1148,City,null,Assigned,No Cars Available,2016-07-11 20:45:00,20:45,null,null,Monday,null
1159,Airport,null,Assigned,No Cars Available,2016-07-11 20:45:00,20:45,null,null,Monday,null
1150,Airport,null,Assigned,No Cars Available,2016-07-11 20:45:00,20:45,null,null,Monday,null
1155,Airport,null,Assigned,No Cars Available,2016-07-11 20:46:00,20:46,null,null,Monday,null
1160,Airport,null,Assigned,No Cars Available,2016-07-11 20:47:00,20:47,null,null,Monday,null
1157,Airport,null,Assigned,No Cars Available,2016-07-11 20:47:00,20:47,null,null,Monday,null
1161,Airport,null,Assigned,No Cars Available,2016-07-11 20:47:00,20:47,null,null,Monday,null
1154,Airport,null,Assigned,No Cars Available,2016-07-11 20:47:00,20:47,null,null,Monday,null
1168,Airport,null,Assigned,No Cars Available,2016-07-11 20:48:00,20:48,null,null,Monday,null
1165,City,null,Assigned,No Cars Available,2016-07-11 20:48:00,20:48,null,null,Monday,null
